ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished
100560168,Pangsapuri Setia Impian @ Kajang,2019,RM 1 000 per month,Selangor - Seri Kembangan,Apartment,3,0,2,1305 sq.ft.,Partially Furnished
100560150,Canopy Hills,2022,RM 1 350 per month,Selangor - Kajang,Condominium,2,1,1,665 sq.ft.,Partially Furnished
100416883,Alami Residensi,0,RM 2 000 per month,Selangor - Shah Alam,Condominium,3,2,2,1080 sq.ft.,Partially Furnished
100559892,Menara Suria (V12),0,RM 1 100 per month,Selangor - Subang Jaya,Condominium,2,1,2,650 sq.ft.,Partially Furnished
100242953,Ken Rimba Condominium 1,2018,RM 2 000 per month,Selangor - Shah Alam,Condominium,3,2,2,1119 sq.ft.,Partially Furnished
99142569,-,0,RM 1 300 per month,Selangor - Bangi,Service Residence,3,0,2,969 sq.ft.,Partially Furnished
100559270,Bayu Puteri,2004,RM 1 099 per month,Selangor - Petaling Jaya,Apartment,3,1,2,845 sq.ft.,Partially Furnished
100559011,Lakefront Homes @ Cyberjaya,2021,RM 880 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100559025,Lakefront Homes @ Cyberjaya,2021,RM 880 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100558631,Menara Suria (V12),0,RM 1 199 per month,Selangor - Subang Jaya,Condominium,2,1,1,527 sq.ft.,Partially Furnished
100558486,Ivory Residence,2015,RM 1 300 per month,Selangor - Kajang,Condominium,3,2,2,1288 sq.ft.,Partially Furnished
100558452,Emira Residence @ Shah Alam,2018,RM 1 900 per month,Selangor - Shah Alam,Condominium,2,2,2,883 sq.ft.,Partially Furnished
100558446,Impian Heights,1999,RM 1 300 per month,Selangor - Puchong,Condominium,3,1,2,1000 sq.ft.,Partially Furnished
100558519,Alami Residensi,0,RM 2 000 per month,Selangor - Shah Alam,Condominium,3,2,2,1080 sq.ft.,Partially Furnished
100558518,Sunway Serene,2022,RM 2 800 per month,Selangor - Petaling Jaya,Service Residence,2,2,2,900 sq.ft.,Partially Furnished
100558057,Flat Puchong Permai,0,RM 850 per month,Selangor - Puchong,Flat,3,0,2,650 sq.ft.,Partially Furnished
100557845,Harmoni Apartment,0,RM 750 per month,Selangor - Damansara Damai,Apartment,3,0,1,670 sq.ft.,Partially Furnished
97477885,The Armanna @ Kemuning Prima,0,RM 1 700 per month,Selangor - Shah Alam,Condominium,3,2,2,1023 sq.ft.,Partially Furnished
99313295,Pangsapuri Akasia Berjaya Park,0,RM 950 per month,Selangor - Shah Alam,Apartment,3,0,2,835 sq.ft.,Partially Furnished
99313196,-,0,RM 1 800 per month,Selangor - Shah Alam,Service Residence,3,2,2,875 sq.ft.,Partially Furnished
100557190,Residensi Bistaria,2013,RM 1 250 per month,Selangor - Ampang,Condominium,3,1,2,850 sq.ft.,Partially Furnished
100557389,Seri Kasturi (Setia Alam),2015,RM 1 500 per month,Selangor - Setia Alam,Apartment,3,0,2,950 sq.ft.,Partially Furnished
100557254,Sri Pandan,0,RM 1 400 per month,Selangor - Ampang,Condominium,3,1,2,1100 sq.ft.,Partially Furnished
100556898,Desa Idaman Residences,0,RM 1 200 per month,Selangor - Puchong,Apartment,3,1,2,1027 sq.ft.,Partially Furnished
100364313,Palmyra Residences,0,RM 1 300 per month,Selangor - Bangi,Service Residence,3,2,2,1066 sq.ft.,Partially Furnished
100555853,The Wharf Residence,2014,RM 1 300 per month,Selangor - Puchong,Condominium,2,1,2,795 sq.ft.,Partially Furnished
100556011,Pangsapuri Seruling,0,RM 1 300 per month,Selangor - Bandar Bukit Raja,Apartment,3,0,2,1000 sq.ft.,Partially Furnished
100025315,Vista Alam Serviced Apartment,2014,RM 1 500 per month,Selangor - Shah Alam,Service Residence,2,1,2,759 sq.ft.,Partially Furnished
100555794,Almyra Residences,2017,RM 1 500 per month,Selangor - Bangi,Service Residence,3,2,2,1055 sq.ft.,Partially Furnished
100219131,Gravit8,2018,RM 1 500 per month,Selangor - Port Klang,Service Residence,3,2,2,890 sq.ft.,Partially Furnished
100190109,Gravit8,2018,RM 1 700 per month,Selangor - Port Klang,Service Residence,3,0,2,890 sq.ft.,Partially Furnished
100555403,Pacific Place,0,RM 1 430 per month,Selangor - Ara Damansara,Service Residence,1,1,1,529 sq.ft.,Partially Furnished
100555111,Lakefront Homes @ Cyberjaya,2021,RM 882 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100555147,Lakefront Homes @ Cyberjaya,2021,RM 881 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100555332,Permai Apartment,0,RM 1 000 per month,Selangor - Petaling Jaya,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100503715,Goodyear Court 2,0,RM 1 000 per month,Selangor - Subang Jaya,Apartment,2,2,1,650 sq.ft.,Partially Furnished
100555180,Seri Baiduri (Setia Alam),0,RM 1 300 per month,Selangor - Setia Alam,Apartment,3,2,2,920 sq.ft.,Partially Furnished
92813710,Pangsapuri Waja,0,RM 750 per month,Selangor - Cheras,Apartment,3,1,2,900 sq.ft.,Partially Furnished
99088086,City of Green Condominium,2016,RM 1 100 per month,Selangor - Seri Kembangan,Service Residence,1,1,1,650 sq.ft.,Partially Furnished
100459720,Ampang Prima,2006,RM 1 500 per month,Selangor - Ampang,Condominium,3,1,2,901 sq.ft.,Partially Furnished
100553929,Residensi Warnasari 2,0,RM 1 200 per month,Selangor - Puncak Alam,Apartment,3,0,2,863 sq.ft.,Partially Furnished
99531517,Seri Jati Apartment (Shah Alam),0,RM 1 300 per month,Selangor - Shah Alam,Apartment,3,0,2,813 sq.ft.,Partially Furnished
100553520,Pangsapuri Kiambang (Taman Bukit Subang),0,RM 95 000 per month,Selangor - Shah Alam,Apartment,3,0,2,750 sq.ft.,Partially Furnished
100553666,Suria Residence @ Bandar Mahkota Cheras,2015,RM 900 per month,Selangor - Cheras,Apartment,3,2,2,1166 sq.ft.,Partially Furnished
100553663,Baiduri Courts (Bukit Puchong),0,RM 900 per month,Selangor - Alam Impian,Apartment,3,0,2,774 sq.ft.,Partially Furnished
100553318,Lakefront Homes @ Cyberjaya,2021,RM 1 100 per month,Selangor - Cyberjaya,Condominium,3,2,2,1010 sq.ft.,Partially Furnished
100553299,Canopy Hills,2022,RM 750 per month,Selangor - Kajang,Condominium,2,0,1,590 sq.ft.,Partially Furnished
100553239,Canopy Hills,2022,RM 750 per month,Selangor - Kajang,Condominium,2,1,1,590 sq.ft.,Partially Furnished
100553358,B11 Parkland Residence,0,RM 1 800 per month,Selangor - Cheras,Service Residence,3,0,2,875 sq.ft.,Partially Furnished
100553325,Lakefront Homes @ Cyberjaya,2021,RM 1 100 per month,Selangor - Cyberjaya,Condominium,3,2,2,1010 sq.ft.,Partially Furnished
100553062,Aster Residence Cheras,2021,RM 1 800 per month,Selangor - 360,Condominium,2,2,2,650 sq.ft.,Partially Furnished
100553162,Aster Residence Cheras,2021,RM 2 500 per month,Selangor - 360,Condominium,3,2,2,810 sq.ft.,Partially Furnished
100553150,Saville @ Kajang,0,RM 1 400 per month,Selangor - Kajang,Condominium,2,2,2,709 sq.ft.,Partially Furnished
100553007,Amani Residences,0,RM 1 450 per month,Selangor - 389,Service Residence,2,2,2,750 sq.ft.,Partially Furnished
100552815,Pangsapuri Carmila,0,RM 1 400 per month,Selangor - Kota Damansara,Apartment,3,1,2,845 sq.ft.,Partially Furnished
100552685,D'Sara Sentral Serviced Residence,2018,RM 1 400 per month,Selangor - Sungai Buloh,Service Residence,2,2,2,960 sq.ft.,Partially Furnished
100552424,Kedidi Apartment,0,RM 1 400 per month,Selangor - Ampang,Apartment,3,1,2,900 sq.ft.,Partially Furnished
100492503,"Selangorku PR1MA Lakefront Homes , Cyberjaya",0,RM 1 250 per month,Selangor - Cyberjaya,Apartment,3,2,2,850 sq.ft.,Partially Furnished
100177453,Sentrovue,2018,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3,1,2,842 sq.ft.,Partially Furnished
98894484,-,0,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3,0,2,842 sq.ft.,Partially Furnished
100552161,Kita Impian,2023,RM 1 300 per month,Selangor - Dengkil,Service Residence,3,2,2,901 sq.ft.,Partially Furnished
100551953,Myra Putra,0,RM 1 300 per month,Selangor - Kajang,Apartment,3,2,2,920 sq.ft.,Partially Furnished
100551940,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,0,2,985 sq.ft.,Partially Furnished
100552118,The Heron Residency,0,RM 1 200 per month,Selangor - Puchong,Condominium,1,1,1,525 sq.ft.,Partially Furnished
100552116,Selayang Point,2008,RM 1 400 per month,Selangor - Selayang,Condominium,3,0,2,1075 sq.ft.,Partially Furnished
100097289,Sentrovue,2018,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3,2,2,842 sq.ft.,Partially Furnished
100551919,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,0,2,985 sq.ft.,Partially Furnished
100477220,Desa Saujana,0,RM 1 000 per month,Selangor - Seri Kembangan,Apartment,3,0,2,1100 sq.ft.,Partially Furnished
100550900,YOU Vista @ YOU City Cheras,2016,RM 1 600 per month,Selangor - Cheras,Service Residence,2,2,2,850 sq.ft.,Partially Furnished
100550891,Desaria Villa,0,RM 1 200 per month,Selangor - Puchong,Condominium,4,1,3,1055 sq.ft.,Partially Furnished
100550787,Gravit8,2018,RM 1 700 per month,Selangor - Port Klang,Service Residence,3,0,2,890 sq.ft.,Partially Furnished
100000787,Sentrovue,2018,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3,1,2,842 sq.ft.,Partially Furnished
100550605,Adria Residences,0,RM 1 500 per month,Selangor - Klang,Service Residence,2,0,2,750 sq.ft.,Partially Furnished
92853071,-,0,RM 1 350 per month,Selangor - Puchong,Condominium,3,1,2,900 sq.ft.,Partially Furnished
100550122,3 Elements,0,RM 1 200 per month,Selangor - Seri Kembangan,Condominium,2,2,2,752 sq.ft.,Partially Furnished
99142454,Seri Mutiara Apartment @ Setia Alam,2015,RM 1 200 per month,Selangor - Setia Alam,Apartment,3,2,2,939 sq.ft.,Partially Furnished
100550217,Balcony Seri Kasturi Apartment [Move In Condition],0,RM 1 500 per month,Selangor - Setia Alam,Apartment,3,0,2,950 sq.ft.,Partially Furnished
100549670,Lakefront Homes @ Cyberjaya,2021,RM 882 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100549699,Lakefront Homes @ Cyberjaya,2021,RM 889 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100549815,Urban 360,2014,RM 1 150 per month,Selangor - Gombak,Service Residence,1,1,1,511 sq.ft.,Partially Furnished
100549348,Koi Prima,0,RM 999 per month,Selangor - Puchong,Condominium,3,2,2,1055 sq.ft.,Partially Furnished
100549623,Empire City,2015,RM 1 200 per month,Selangor - Damansara Perdana,Condominium,1,0,1,952 sq.ft.,Partially Furnished
100549089,The Glenz @ Glenmarie,0,RM 1 200 per month,Selangor - Glenmarie,Condominium,1,1,1,600 sq.ft.,Partially Furnished
100220972,E-Mas Villa,0,RM 1 100 per month,Selangor - Sepang,Apartment,3,1,2,1008 sq.ft.,Partially Furnished
98562474,-,0,RM 1 650 per month,Selangor - Bandar Sunway,Condominium,3,1,2,1468 sq.ft.,Partially Furnished
100549149,Kita Impian,2023,RM 1 050 per month,Selangor - Dengkil,Service Residence,2,0,1,560 sq.ft.,Partially Furnished
100549140,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,0,2,985 sq.ft.,Partially Furnished
100549098,Simfoni 2,0,RM 1 100 per month,Selangor - Kajang,Condominium,3,2,2,1000 sq.ft.,Partially Furnished
100548833,Gravit8,2018,RM 2 000 per month,Selangor - Port Klang,Service Residence,3,0,2,1057 sq.ft.,Partially Furnished
100548856,ATWATER @ Petaling Jaya,2022,RM 3 500 per month,Selangor - Petaling Jaya,Service Residence,3,3,2,1205 sq.ft.,Partially Furnished
100548838,Lakefront Homes @ Cyberjaya,2021,RM 883 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
99958184,SD Tiara Apartment,0,RM 900 per month,Selangor - Bandar Sri Damansara,Apartment,3,1,2,850 sq.ft.,Partially Furnished
96988541,Ehsan Luxury Condominium,0,RM 1 500 per month,Selangor - Sepang,Condominium,4,2,2,1400 sq.ft.,Partially Furnished
100548611,Hijauan Puteri Condominiums,2013,RM 1 400 per month,Selangor - Puchong,Condominium,3,1,2,915 sq.ft.,Partially Furnished
98689651,-,0,RM 1 400 per month,Selangor - Petaling Jaya,Service Residence,2,2,1,800 sq.ft.,Partially Furnished
100450690,Asteria,0,RM 950 per month,Selangor - Klang,Apartment,3,2,2,950 sq.ft.,Partially Furnished
99888761,Residensi Zamrud @ Kajang,2019,RM 1 000 per month,Selangor - Kajang,Condominium,3,0,2,1000 sq.ft.,Partially Furnished
100495897,i-Residence @ i-City,0,RM 2 100 per month,Selangor - Shah Alam,Service Residence,4,2,3,1310 sq.ft.,Partially Furnished
100450441,Menara U2,2014,RM 1 600 per month,Selangor - Shah Alam,Service Residence,2,0,1,450 sq.ft.,Partially Furnished
100548382,Gravit8,2018,RM 1 800 per month,Selangor - Port Klang,Service Residence,3,0,2,1046 sq.ft.,Partially Furnished
100548329,Horizon Suites,2022,RM 800 per month,Selangor - Dengkil,Service Residence,1,1,1,539 sq.ft.,Partially Furnished
100548118,Apartment Idaman,0,RM 400 per month,Selangor - Petaling Jaya,Apartment,3,0,2,650 sq.ft.,Partially Furnished
99532467,Metia Residence,0,RM 1 450 per month,Selangor - Shah Alam,Service Residence,2,2,2,854 sq.ft.,Partially Furnished
99357390,Venice Hill,2000,RM 1 200 per month,Selangor - Cheras,Condominium,3,2,2,1538 sq.ft.,Partially Furnished
100528522,Mirage By The Lake,2014,RM 1 999 per month,Selangor - Cyberjaya,Condominium,3,2,3,1499 sq.ft.,Partially Furnished
93693201,-,0,RM 1 000 per month,Selangor - Semenyih,Condominium,3,2,2,950 sq.ft.,Partially Furnished
100547608,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,0,2,985 sq.ft.,Partially Furnished
100499995,Cyberia Crescent 2,2007,RM 1 300 per month,Selangor - Cyberjaya,Condominium,3,1,2,1050 sq.ft.,Partially Furnished
100547523,Cyberia SmartHomes,2002,RM 1 200 per month,Selangor - Cyberjaya,Condominium,3,1,2,1060 sq.ft.,Partially Furnished
93989335,D'Sara Sentral Serviced Residence,2018,RM 1 400 per month,Selangor - Sungai Buloh,Others,1,1,1,756 sq.ft.,Partially Furnished
98796864,Goodyear Court 5,0,RM 1 300 per month,Selangor - Subang Jaya,Apartment,3,1,2,800 sq.ft.,Partially Furnished
100547343,Azaria Apartments,0,RM 1 250 per month,Selangor - Klang,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100547257,Taman Cheras Intan,2010,RM 1 100 per month,Selangor - Cheras,Apartment,3,1,2,850 sq.ft.,Partially Furnished
100246036,Axis Crown,0,RM 1 500 per month,Selangor - Ampang,Service Residence,3,1,2,1040 sq.ft.,Partially Furnished
97066149,Horizon Suites,2022,RM 900 per month,Selangor - Dengkil,Service Residence,1,1,1,600 sq.ft.,Partially Furnished
100546981,Perdana Selatan @ Taman Serdang Perdana,0,RM 1 200 per month,Selangor - Seri Kembangan,Condominium,3,0,2,1046 sq.ft.,Partially Furnished
100546900,Ampang Damai,2001,RM 1 400 per month,Selangor - Ampang,Condominium,3,1,2,1196 sq.ft.,Partially Furnished
100422311,Oasis 1 @ Mutiara Heights,2018,RM 1 300 per month,Selangor - Kajang,Condominium,3,2,2,1250 sq.ft.,Partially Furnished
98974280,-,0,RM 1 000 per month,Selangor - Cheras,Apartment,3,1,3,1300 sq.ft.,Partially Furnished
100288231,Menara KLH (Puchong),0,RM 1 000 per month,Selangor - Puchong,Condominium,3,1,2,840 sq.ft.,Partially Furnished
100546663,V-Residensi 2,2016,RM 1 400 per month,Selangor - Shah Alam,Service Residence,3,2,3,1162 sq.ft.,Partially Furnished
100467304,Akasa Cheras South,2021,RM 1 400 per month,Selangor - Seri Kembangan,Service Residence,2,2,2,850 sq.ft.,Partially Furnished
100546584,Kinrara Ria,0,RM 950 per month,Selangor - Puchong,Apartment,3,1,2,850 sq.ft.,Partially Furnished
100546636,Res 280,2017,RM 1 500 per month,Selangor - Batu Caves,Service Residence,2,2,2,890 sq.ft.,Partially Furnished
100546630,V-Residensi 2,2016,RM 1 300 per month,Selangor - Shah Alam,Service Residence,2,2,2,800 sq.ft.,Partially Furnished
100546600,Metia Residence,0,RM 1 300 per month,Selangor - Shah Alam,Service Residence,2,2,2,800 sq.ft.,Partially Furnished
100546425,Utropolis Serviced Apartment 1,0,RM 1 100 per month,Selangor - Glenmarie,Apartment,1,1,1,600 sq.ft.,Partially Furnished
92692735,-,0,RM 1 300 per month,Selangor - Shah Alam,Condominium,3,2,3,1162 sq.ft.,Partially Furnished
93661445,-,0,RM 850 per month,Selangor - USJ,Condominium,1,1,1,600 sq.ft.,Partially Furnished
97681893,-,0,RM 850 per month,Selangor - Subang Jaya,Apartment,1,1,1,600 sq.ft.,Partially Furnished
92600796,-,0,RM 1 400 per month,Selangor - Shah Alam,Condominium,3,2,3,1162 sq.ft.,Partially Furnished
100546257,Empire City,2015,RM 1 300 per month,Selangor - Damansara Perdana,Condominium,1,1,2,900 sq.ft.,Partially Furnished
100546254,Empire City,2015,RM 1 550 per month,Selangor - Damansara Perdana,Condominium,1,1,2,900 sq.ft.,Partially Furnished
100546247,Empire City,2015,RM 1 200 per month,Selangor - Damansara Perdana,Condominium,1,1,2,900 sq.ft.,Partially Furnished
100546246,"Casa Bluebell, Cybersouth",0,RM 1 600 per month,Selangor - Dengkil,Townhouse Condo,3,1,2,1160 sq.ft.,Partially Furnished
99514056,-,0,RM 1 300 per month,Selangor - USJ,Condominium,3,1,2,800 sq.ft.,Partially Furnished
99567639,-,0,RM 1 000 per month,Selangor - Kajang,Apartment,3,2,2,984 sq.ft.,Partially Furnished
100336917,"4-sty Shop Apartment, Saujana Damansara, PJU 10",0,RM 730 per month,Selangor - Damansara Damai,Apartment,3,0,1,671 sq.ft.,Partially Furnished
100506024,Ivory Residence,2015,RM 1 200 per month,Selangor - Kajang,Condominium,3,2,2,1300 sq.ft.,Partially Furnished
100545812,Galleria Equine Park,2016,RM 1 250 per month,Selangor - Seri Kembangan,Service Residence,3,2,2,890 sq.ft.,Partially Furnished
99990298,Koi Prima,0,RM 1 200 per month,Selangor - Puchong,Condominium,3,2,2,1055 sq.ft.,Partially Furnished
100545623,Pangsapuri Ria (Kajang),0,RM 950 per month,Selangor - Kajang,Condominium,3,0,2,900 sq.ft.,Partially Furnished
100545622,Koi Tropika,2006,RM 1 500 per month,Selangor - Puchong,Condominium,3,0,2,1020 sq.ft.,Partially Furnished
100545538,saujana apartment,0,RM 700 per month,Selangor - Damansara Damai,Apartment,3,0,2,700 sq.ft.,Partially Furnished
100545362,Trefoil,2015,RM 1 050 per month,Selangor - Setia Alam,Studio,1,1,1,485 sq.ft.,Partially Furnished
100545474,Villa Malawati,0,RM 900 per month,Selangor - Kuala Selangor,Apartment,3,0,2,904 sq.ft.,Partially Furnished
100506961,Mutiara Bukit Raja 2 Apartment,0,RM 1 000 per month,Selangor - Klang,Apartment,3,0,2,680 sq.ft.,Partially Furnished
100366978,LakeFront Residence,0,RM 1 700 per month,Selangor - Cyberjaya,Condominium,3,2,2,950 sq.ft.,Partially Furnished
100545367,Kristal Villa,2015,RM 1 200 per month,Selangor - Kajang,Condominium,3,1,2,1008 sq.ft.,Partially Furnished
100445476,Koi Tropika,2006,RM 1 300 per month,Selangor - Puchong,Condominium,3,2,2,1050 sq.ft.,Partially Furnished
97261240,Lestari Apartment,0,RM 600 per month,Selangor - Petaling Jaya,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100545056,Putra Impian Apartment,0,RM 800 per month,Selangor - Seri Kembangan,Apartment,3,1,2,747 sq.ft.,Partially Furnished
100544985,Villa Lagenda,2004,RM 1 800 per month,Selangor - Selayang,Condominium,3,1,2,1405 sq.ft.,Partially Furnished
100545042,Seroja Apartments,0,RM 1 000 per month,Selangor - Puchong,Apartment,3,1,2,750 sq.ft.,Partially Furnished
100030163,Puteri Bayu Apartments (Bayu Puteri),2008,RM 1 200 per month,Selangor - Puchong,Apartment,3,0,2,900 sq.ft.,Partially Furnished
100544354,Pangsapuri Meranti,0,RM 650 per month,Selangor - Cheras,Flat,3,0,1,700 sq.ft.,Partially Furnished
99546823,Symphony Tower,2018,RM 950 per month,Selangor - Balakong,Service Residence,1,1,1,500 sq.ft.,Partially Furnished
100544487,Sri Bayu (Cheras),0,RM 750 per month,Selangor - Cheras,Apartment,3,0,2,830 sq.ft.,Partially Furnished
100544417,i-Soho @ i-City,2017,RM 1 200 per month,Selangor - Shah Alam,Studio,1,0,1,485 sq.ft.,Partially Furnished
